CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2066686;BIODERMA ABC DERM H2O REINIG.Z/SPOELEN KIND 1L;Lichaamsverzorging baby en kind;15.56;18.31;-0.15;0.18
2340578;OXYPLASTINE NF ZALF TUBE 40G;Ziekten en kwaaltjes;6.15;7.24;-0.15;0.18
2709673;THERMOMETER DIGITAAL (DIERENVORM);Thermometers;8.03;9.45;-0.15;0.18
1613116;BOTA TOVARIX 20/I MATERNITY ATM NATUR S;Zwangerschapskousen en rugsteun;69.19;81.40;-0.15;0.18
3052560;DIFRAX S-FLES WIDE 310ML;Zuigflessen, zuigspenen en toebehoren;10.19;11.99;-0.15;0.18
1343144;ARKOCAPS GEMBER PLANTAARDIG 45;Zwangerschapskwaaltjes;8.41;9.90;-0.15;0.18
2729176;NUBY VERVANGSPEEN MEDIUM FLOW 6M+ 2 67662;Zuigflessen, zuigspenen en toebehoren;5.39;5.99;-0.10;0.11
2723906;NUTRILON 2 HA OPVOLGMELK NA HA1 PDR 800G;Babyvoeding;20.80;21.90;-0.05;0.05
2318822;GALACTOGIL GRANULES 210G;Borstvoeding;8.50;10.00;-0.15;0.18
1639640;MAM FOPSPEEN NIGHTLINE ULTI 2LFTD SINGLE;Fopspenen en toebehoren;4.72;5.25;-0.10;0.11
3134707;DODIE SPEEN SMALL HALS 2LFTD 3SNEL. SIL. 2;Zuigflessen, zuigspenen en toebehoren;5.01;5.90;-0.15;0.18
2375459;ZMA CAPS 90;Vruchtbaarheid;19.35;21.50;-0.10;0.11
3264132;NUTRILON 1 STANDAARD ZUIGEL.MELK TRIALPACK 5X22,5G;Babyvoeding;3.22;3.39;-0.05;0.05
2977338;AVENE XERACALM A.D. BALSEM RELIPIDEREND 200ML;Ziekten en kwaaltjes;15.32;19.90;-0.23;0.30
2994945;AVENT NATURAL ZUIGSPEEN PASGEBORENE 1GAATJE 2;Zuigflessen, zuigspenen en toebehoren;5.94;6.99;-0.15;0.18
3116423;LRP LIPIKAR BALSEM AP+ 400ML;Ziekten en kwaaltjes;18.80;23.50;-0.20;0.25
2860054;DIFRAX SET BORSTEL EN KAM DLX;Varia;6.79;7.99;-0.15;0.18
2575942;ADERMA EXOMEGA SCHUIMSHAMPOO NF 125ML;Lichaamsverzorging baby en kind;11.13;13.10;-0.15;0.18
2784296;PHYSIOGEL HA A.I. LOTION N/PARF DH 200ML;Ziekten en kwaaltjes;19.34;22.75;-0.15;0.18
3269339;MUSTELA PA STELATOPIA BADOLIE 200ML;Lichaamsverzorging baby en kind;11.35;13.35;-0.15;0.18
2981686;MAM BREAST PADS KATOEN;Borstvoeding;5.84;6.49;-0.10;0.11
3052446;DIFRAX FOPSPEEN NATURAL 0-6 M;Fopspenen en toebehoren;4.24;4.99;-0.15;0.18
2097756;BRAUN THERMOSCAN IRT4520 THERMOMETER;Thermometers;56.99;59.99;-0.15;0.05
1156900;DEBAFLOR CAPS 60 DEBA;Ziekten en kwaaltjes;15.98;18.80;-0.15;0.18
2688471;URIAGE CU-ZN+ SPRAY TEGEN IRRITATIE 100ML;Ziekten en kwaaltjes;7.89;9.28;-0.15;0.18
2667269;DIFRAX FOPSPEEN SIL DENTAL+RING BOY +6M 800;Fopspenen en toebehoren;4.50;5.29;-0.15;0.18
3052396;DIFRAX ANTI-LEKBEKER MET ZACHTE TUIT 704;Eten en drinken toebehoren;8.07;9.49;-0.15;0.18
2920387;MAM START FOPSPEEN 0-2M;Zuigflessen, zuigspenen en toebehoren;4.13;4.59;-0.10;0.11
3134475;DODIE ZUIGFLES INIIATION+ SPEEN 1 GAT BLAUW 150ML;Eten en drinken toebehoren;7.18;8.45;-0.15;0.18
3273836;NUTRILON 3 OPVOLGMELK NF EAZYPACK 800G;Babyvoeding;13.73;14.45;-0.05;0.05
1713940;AVENE CICALFATE CR HERSTELLEND A/BACTERIEEL 40ML;Ziekten en kwaaltjes;7.70;10.00;-0.23;0.30
2995025;VICKS VBR7E PAEDIAT.COMF.VAPOPADS ROSMARY-LAVEND 7;Ziekten en kwaaltjes;8.54;8.99;-0.05;0.05
2974947;GESTARELLE G CAPS 30 NEW;Zwangerschapssupplementen;9.81;10.90;-0.10;0.11
2266633;OLVARIT FRUITHAPJE APPEL-BANAAN 4-36M 4X100G 4M32;Babyvoeding;2.41;2.54;-0.05;0.05
2591600;DR BROWN ZUIGFLES 3X240ML POLYPROPYL. ESCOS;Zuigflessen, zuigspenen en toebehoren;18.69;21.99;-0.15;0.18
3028206;WELEDA BB DERMA WITTE MALVA GEZICHTSCREME 50ML;Lichaamsverzorging baby en kind;8.49;9.99;-0.15;0.18
2333110;FEMINAISSANCE STRATEGIE A/STRIEMEN ESS OLIE 50ML;Huidverzorging zwangerschap;12.95;15.23;-0.15;0.18
2293769;SORIA DIGEMEL SIROOP KIND 150ML;Ziekten en kwaaltjes;6.76;7.95;-0.15;0.18
3135019;DODIE FOPSPEEN NACHT DUO 2LFTD SIL. 2;Fopspenen en toebehoren;7.01;8.25;-0.15;0.18
3145273;NAAPREP AMP 30 + 10X5ML PROMO VERV.2983591;Ziekten en kwaaltjes;6.46;7.60;-0.15;0.18
3246873;AVENT VIA NATURAL SET BEWAARBEKER 240ML;Eten en drinken toebehoren;9.35;11.00;-0.15;0.18
3073681;HUMER NEUSSPRAY ERG VERSTOPTE NEUS 15ML;Zwangerschapskwaaltjes;11.05;13.00;-0.15;0.18
2689586;OMRON FLEX TEMP SMART THERMOMETER DIGITAAL MC343FE;Thermometers;10.80;12.00;-0.10;0.11
2634293;GUIGOZ 1 L COMFORTIS SCOOP MELKPDR 800G;Babyvoeding;15.67;16.49;-0.05;0.05
2342079;FEMINAISSANCE VERSOEPELEN PERINEUM MASSAGEOLIE30ML;Zwangerschapskwaaltjes;13.45;15.82;-0.15;0.18
2651362;DIFRAX HANDGREEPFLES GROOT NEW 250ML 193;Zuigflessen, zuigspenen en toebehoren;8.49;9.99;-0.15;0.18
3300886;MUSTELA PN WATER VERFRISSEND 200ML;Lichaamsverzorging baby en kind;7.44;8.75;-0.15;0.18
1507383;VERGETURINE CREME 125ML;Huidverzorging zwangerschap;11.90;14.00;-0.15;0.18
3177995;MUSTELA MAT SERUM CORRECTIE ZWANG.STRIEMEN 75ML;Huidverzorging zwangerschap;22.27;26.20;-0.15;0.18
3356102;RHINA NATUR ACTIV PULMO SIROOP 133ML;Zwangerschapskwaaltjes;8.49;9.99;-0.15;0.18
3;NUBY NT ZUIGFLES PROPYL. 300ML+SPEEN MEDIUM;Zuigflessen, zuigspenen en toebehoren;7.65;8.50;-0.10;0.11
2914752;NUBY MANIKUUR SETJE;Nagelschaartjes;6.83;7.59;-0.10;0.11
2832996;AVENE ZONNECREME MINERALE Z.HOGE BESCH.IP50+ 50ML;Lichaamsverzorging baby en kind;13.47;17.50;-0.23;0.30
3085651;DIFRAX TANDENBORSTEL 0-2J;Ziekten en kwaaltjes;2.97;3.49;-0.15;0.18
3175882;GALENCO BB ATOPICARE BALSEM 100ML;Lichaamsverzorging baby en kind;11.01;12.95;-0.15;0.18
2451300;DR BROWN REINIGINGSBORSTEL STERILISATOR ESCOS;Zuigflessen, zuigspenen en toebehoren;46.28;54.45;-0.15;0.18
2853349;DAVITAMON BOYZ 12+ COMP 60;Vitaminen en weerstand;13.56;15.95;-0.15;0.18
2874170;BIODERMA CICABIO CREME BESCHADIGDE HUID 100ML;Ziekten en kwaaltjes;12.92;15.20;-0.15;0.18
3051265;DIFRAX S FLESVERWARMER 630;Zuigflessen, zuigspenen en toebehoren;67.99;79.99;-0.15;0.18
3300761;MUSTELA PN WASGEL ZACHT 750ML;Lichaamsverzorging baby en kind;12.54;14.75;-0.15;0.18
3137080;MAMA NATURA DENTO VSM GUTT 10ML VERV.2051167;Ziekten en kwaaltjes;8.46;9.95;-0.15;0.18
2103265;VINALAC COMP 30;Borstvoeding;12.66;14.90;-0.15;0.18
3177961;MUSTELA MAT GEL LICHAAMSVERSTEVIGING 200ML;Huidverzorging zwangerschap;23.16;27.25;-0.15;0.18
3173143;LRP ANTHELIOS LAIT BABY IP50+ 50ML;Lichaamsverzorging baby en kind;12.00;15.00;-0.20;0.25
3187481;VIBOVIT BABY DRUPPELTELLER 15ML;Vitaminen en weerstand;8.49;9.99;-0.15;0.18
3091519;BIODERMA CICABIO SPF50+ CR VERZACHT. HERSTEL. 30ML;Ziekten en kwaaltjes;11.25;13.23;-0.15;0.18
3121829;ZENIXX KIDZ D CAPS 90;Vitaminen en weerstand;24.44;28.75;-0.15;0.18
2333128;FEMINAISSANCE PEELING STRIEMEN ESS OLIE 10ML;Huidverzorging zwangerschap;12.53;14.74;-0.15;0.18
3090693;OMNIBIONTA PRONATAL METAFOLIN+DHA TABL 96+CAPS 96;Zwanger worden;53.51;62.95;-0.15;0.18
2321859;QUALISPERM NF TABL 60 0313;Vruchtbaarheid;65.70;73.00;-0.10;0.11
2689537;OMRON ECO TEMP SMART THERMOMETER DIGITAAL MC341E;Thermometers;9.00;10.00;-0.10;0.11
3052651;DIFRAX S-FLES WIDE 200ML;Zuigflessen, zuigspenen en toebehoren;9.34;10.99;-0.15;0.18
3340460;SERINOL SIROOP KIND 125ML UNDA;Ziekten en kwaaltjes;9.05;10.65;-0.15;0.18
615559;BEBISOL KUNSTTEPELS SILICONE 2;Borstvoeding;8.75;10.30;-0.15;0.18
865857;PATAPOUM BABYZALF 500G;Lichaamsverzorging baby en kind;18.66;21.95;-0.15;0.18
1618487;VITRY SCHAAR ZUIGELING INOX PASTEL 1045;Nagelschaartjes;20.49;24.11;-0.15;0.18
2994960;AVENT NATURAL ZUIGSPEEN MEDIUM 3GAATJES 2;Zuigflessen, zuigspenen en toebehoren;5.94;6.99;-0.15;0.18
3052453;DIFRAX FOPSPEEN NATURAL 0-6 M BOY;Fopspenen en toebehoren;4.24;4.99;-0.15;0.18
2902468;WELEDA TANDVLEESBALSEM NF TUBE 30ML VERV.0636670;Ziekten en kwaaltjes;6.79;7.99;-0.15;0.18
2913846;DUOMINE CAPS 90 VERV.1528207;Zwanger worden;14.70;17.30;-0.15;0.18
3134772;DODIE FOPSPEEN BOODSCHAP 1LFTD SIL. RING DUO 2;Fopspenen en toebehoren;7.01;8.25;-0.15;0.18
1080274;BELVITAL NEUSSNUITER PLASTIEK;Ziekten en kwaaltjes;6.79;7.99;-0.15;0.18
2875797;VICHY CAP SOL IP50+ MELK KIND GEV H 300ML;Lichaamsverzorging baby en kind;17.24;21.55;-0.20;0.25
2877645;LRP ANTHELIOS MELK IP50+ GEV H KIND WTP 300ML;Lichaamsverzorging baby en kind;18.16;22.70;-0.20;0.25
2436996;OMNIBIONTA PRONATAL + DHA TABL 30+CAPS 30;Zwangerschapssupplementen;21.21;24.95;-0.15;0.18
2978831;AVENT ZUIGFLES NATURAL 125ML;Zuigflessen, zuigspenen en toebehoren;8.49;9.99;-0.15;0.18
2574127;NUBY NT VERVANGSPEEN +0M 2;Zuigflessen, zuigspenen en toebehoren;5.39;5.99;-0.15;0.11
3457900;OLVARIT GROENE BOONTJES RUND PUREE 2X250G 12M04;Babyvoeding;3.41;3.59;-0.05;0.05
2925733;MAM TRAINER DRINKBEKER;Eten en drinken toebehoren;8.09;8.99;-0.10;0.11
3015476;AVENT BORSTKOLF ELEKTRONISCH;Borstvoeding;135.99;159.99;-0.15;0.18
3225554;OMRON GENTLE TEMP 720 VOORHOOFDTHERMOMETER INFRAR.;Thermometers;58.65;69.00;-0.15;0.18
2494938;DIFRAX PAKJESHOUDER 710;Eten en drinken toebehoren;4.24;4.99;-0.15;0.18
3434347;CERELAC KOEKJESMEEL 250G;Babyvoeding;2.29;2.34;-0.02;0.02
2991586;NUTRILON 3 OPVOLGMELK EAZYPACK 800G;Babyvoeding;13.73;14.45;-0.05;0.05
3202918;DODIE ZUIGFLES GLAS BLUE LAGOON 2LFT 240ML;Zuigflessen, zuigspenen en toebehoren;9.31;10.95;-0.15;0.18
3143443;BRAUN THERMOMETER NTF3000 ZONDER CONTACT+FRONTAAL;Thermometers;59.84;62.99;-0.05;0.05
3271897;NAN EVOLIA 1 MELKPOEDER 800G;Babyvoeding;16.62;17.49;-0.05;0.05
3419199;AROMAKIDS MUMMY SPRAY 30ML;Ziekten en kwaaltjes;11.01;12.95;-0.15;0.18
2691962;KALIP'TUS LOTION NF 30ML;Ziekten en kwaaltjes;10.16;11.95;-0.15;0.18
1337435;FOLIPHAR CAPS 84;Zwanger worden;6.11;7.19;-0.15;0.18
3175882;GALENCO BB ATOPICARE BALSEM 100ML;Ziekten en kwaaltjes;11.01;12.95;-0.15;0.18
1459452;SORIA CALMOMEL SIROOP KALMEREND 150ML;Ziekten en kwaaltjes;6.77;7.96;-0.15;0.18
3007127;AVENT ZUIGFLES NATURAL 330ML;Zuigflessen, zuigspenen en toebehoren;11.47;13.50;-0.15;0.18
2446730;OLVARIT GEMENGD FRUIT BANAAN-DRUIF-APPEL12M 2X200G;Babyvoeding;3.03;3.19;-0.05;0.05
2736296;DISNEY KINDER MULTIVITAMINEN PRINCESS GUM. 60;Vitaminen en weerstand;11.96;14.95;-0.20;0.25
2447589;OMRON THERMOMETER I-TEMP MINI MC271WE;Thermometers;13.50;15.00;-0.10;0.11
2977338;AVENE XERACALM A.D. BALSEM RELIPIDEREND 200ML;Lichaamsverzorging baby en kind;15.32;19.90;-0.23;0.30
2586618;PHARMATON MATRUELLE CAPS 30;Zwangerschapssupplementen;16.99;19.99;-0.15;0.18
2034981;VICHY SOIN CORP. ACTIE INTEGRAAL STRIEMEN 200ML;Zwangerschapskwaaltjes;21.08;26.35;-0.20;0.25
2709046;MUSTELA DP STELAPROTECT GEZICHTSCREME RIJK TB 40ML;Ziekten en kwaaltjes;8.46;9.95;-0.15;0.18
3;NUBY KOMMETJE MET DEKSEL PP 300ML 6;Eten en drinken toebehoren;9.45;10.50;-0.10;0.11
2723898;NUTRILON 1 HA ZUIGELINGENMELK PDR 800G;Babyvoeding;20.80;21.90;-0.05;0.05
2784544;TOPICREM BB MASSAGE OLIE FL 150ML;Lichaamsverzorging baby en kind;10.63;12.51;-0.15;0.18
2801587;NUTRILON HA 1 NF 1X90ML;Babyvoeding;0.73;0.77;-0.05;0.05
2591758;MUSTELA DP STELATRIA WASGEL BESCHERMEND TUBE 150ML;Lichaamsverzorging baby en kind;9.56;11.25;-0.15;0.18
2210177;AVENT MELKPOEDER VERDEELDOOS;Zuigflessen, zuigspenen en toebehoren;7.68;9.04;-0.15;0.18
3261526;BIBI FOPSPEEN SUPERSTAR GROEN BC 6-16M;Fopspenen en toebehoren;4.24;4.99;-0.15;0.18
3031424;OGESTAN B9 CAPS 90;Zwangerschapssupplementen;37.05;39.00;-0.05;0.05
3126919;THERMOVAL KIDS FLEX THERMOMETER 9250512;Thermometers;12.04;13.38;-0.10;0.11
3170289;VICKS THERMOMETER VOORHOOFD VFH100EU;Thermometers;37.99;39.99;-0.05;0.05
2989994;PEDIAKID FER+VIT B SOS BUV FL 125ML;Vitaminen en weerstand;10.20;12.00;-0.15;0.18
3411261;BIBI ZUIGSPEEN HAPPINESS FLES 3+;Zuigflessen, zuigspenen en toebehoren;5.09;5.99;-0.15;0.18
3320041;GALENCO KIDS WICKIE BADSCHUIM MILD 250ML;Lichaamsverzorging baby en kind;7.64;8.99;-0.15;0.18
2762516;APIVITA KIDS GEL BODY BOSVRUCHTEN 250ML;Lichaamsverzorging baby en kind;11.73;13.80;-0.15;0.18
181982;BEBISOL BIJTRING ROZE;Ziekten en kwaaltjes;4.37;5.14;-0.15;0.18
2762482;APIVITA KIDS SH&CONDITION.GRANAAT.-HONING TB 250ML;Lichaamsverzorging baby en kind;11.73;13.80;-0.15;0.18
3019122;ACETIFLUX 3% NEUSSPRAY LSP 20ML;Zwangerschapskwaaltjes;5.50;5.79;-0.05;0.05
2383040;DIFRAX FOPSPEEN NEWBORN DENTAL SIL -2/2M 1 796;Fopspenen en toebehoren;3.82;4.49;-0.15;0.18
3052438;DIFRAX FOPSPEEN NATURAL NEWBORN GIRL;Fopspenen en toebehoren;3.82;4.49;-0.15;0.18
3424181;PAMPERS NEW BABY MIDI 4- 9KG 34;Luiers;12.82;13.50;-0.05;0.05
3302254;DIFRAX FOPSPEENDOEKJE 1;Fopspenen en toebehoren;5.09;5.99;-0.15;0.18
2767457;AVENT LEPEL + VORK + MES +18M;Eten en drinken toebehoren;7.12;8.38;-0.15;0.18
2689552;OMRON ECO TEMP BASIC THERMOMETER DIGITAAL MC246E;Thermometers;8.10;9.00;-0.10;0.11
2741981;OMNIBIONTA PRONATAL METAFOLIN+DHA TABL 60+CAPS 60;Zwangerschapssupplementen;35.16;43.95;-0.20;0.25
3018959;NUTRILON 1 ZUIGELINGENMELK NF PDR EAZYPACK 800G;Babyvoeding;15.67;16.49;-0.05;0.05
3261534;BIBI FOPSPEEN SUPERSTAR GRIJS BC +16M;Fopspenen en toebehoren;4.24;4.99;-0.15;0.18
3135209;DODIE FOPSPEEN MEISJE +18M SIL. RING;Fopspenen en toebehoren;3.82;4.50;-0.15;0.18
2363638;OMNIBIONTA PRONATAL METAFOLIN COMP 60;Zwanger worden;21.21;24.95;-0.15;0.18
2755973;PHYSIOMER NEUSREINIGER NIEUW;Ziekten en kwaaltjes;11.01;12.95;-0.15;0.18
1745173;VITAFYTEA EPA FORTE SOFTCAPS 120;Borstvoeding;26.31;30.95;-0.15;0.18
2745941;AMEDA POMPSET ENKEL ECO;Borstvoeding;17.25;20.29;-0.15;0.18
2972388;BODYSOL KIDS SUNSPRAY IP50+ 150ML NEW;Lichaamsverzorging baby en kind;13.56;15.95;-0.15;0.18
1088038;BOTALUX 140 MATERNITY CH N6;Zwangerschapskousen en rugsteun;19.12;22.50;-0.15;0.18
2064061;BELVITAL FOPSPEEN SILIC + TEMPERATUURTESTER 0- 6M;Fopspenen en toebehoren;4.89;5.75;-0.15;0.18
2932085;GALENCO BB BADCREME 250ML;Lichaamsverzorging baby en kind;5.91;6.95;-0.15;0.18
279943;AVENT TEPELBESCHERMERS 2;Borstvoeding;9.31;10.95;-0.15;0.18
2330884;PHYSIODOSE NEUSSNUITER + 3 NEUSSTUKKEN;Ziekten en kwaaltjes;8.41;9.90;-0.15;0.18
2872794;BIFIBIOL JUNIOR BE LIFE NF GEL 60;Ziekten en kwaaltjes;13.99;15.55;-0.10;0.11
3052602;DIFRAX FOPSPEEN NATURAL 18+ M BOY;Fopspenen en toebehoren;4.92;5.79;-0.15;0.18
2994952;AVENT NATURAL ZUIGSPEEN SLOW 2GAATJES 2;Zuigflessen, zuigspenen en toebehoren;5.94;6.99;-0.15;0.18
1181114;PHYSIOMER SOFT SPRAY 135ML;Ziekten en kwaaltjes;8.71;10.25;-0.15;0.18
3134491;DODIE ZUIGFLES INIIATION+ SPEEN 1 GAT ROOS 150ML;Eten en drinken toebehoren;7.18;8.45;-0.15;0.18
2905073;AVENT SET RIETJES MET BORSTELTJE;Eten en drinken toebehoren;5.75;6.76;-0.15;0.18
2574374;NUBY NT BORSTEL ZUIGFLES;Zuigflessen, zuigspenen en toebehoren;6.29;6.99;-0.10;0.11
1136555;THERMOMETER BAD BOOTVORM PONTOS;Thermometers;3.95;4.65;-0.15;0.18
2379683;PHARMAGENERIX RODE WIJNSTOK PG CAPS 120;Zwangerschapskwaaltjes;25.24;29.70;-0.15;0.18
3052677;DIFRAX S-FLES WIDE GIRL 200ML;Zuigflessen, zuigspenen en toebehoren;9.34;10.99;-0.15;0.18
3466422;BABYBIO CAPREA 2 GEITENMELK 900G;Babyvoeding;29.40;30.95;-0.05;0.05
2250520;ZENIXX KIDZ CAPS 90X 365MG;Vitaminen en weerstand;24.22;28.50;-0.15;0.18
2678753;MIRADENT FUNNY ANIMALS KOE HOUDER TANDENB;Ziekten en kwaaltjes;4.84;5.70;-0.15;0.18
2271534;VOGEL AESCULAFORCE FORTE BLISTER TABL 50;Zwangerschapskwaaltjes;12.76;15.95;-0.20;0.25
3177987;MUSTELA MAT OLIE PREVENTIE ZWANG.STRIEMEN 105ML;Huidverzorging zwangerschap;13.51;15.90;-0.15;0.18
2876282;ERGY-NATAL GEL 60;Zwanger worden;13.60;16.00;-0.15;0.18
3092251;BIBI ZUIGFLES GLAS MAMA PAPA 250ML VERV. 1071075;Zuigflessen, zuigspenen en toebehoren;7.61;8.95;-0.15;0.18
3177961;MUSTELA MAT GEL LICHAAMSVERSTEVIGING 200ML;Zwangerschapskwaaltjes;23.16;27.25;-0.15;0.18
2043263;DERMOCREM ROODHEID-IRRITATIE VAN DE HUID CREME125G;Ziekten en kwaaltjes;5.27;6.20;-0.15;0.18
1502475;HYDROZYME BIOTICS COMP 90;Ziekten en kwaaltjes;17.08;20.09;-0.15;0.18
2064137;WELEDA MASSAGEOLIE PERINEUM 50ML;Huidverzorging zwangerschap;11.04;12.99;-0.15;0.18
2446250;OLVARIT GEMENGD FRUIT BAN-SIN-PEER-DRUIF 4M 2X125G;Babyvoeding;2.27;2.39;-0.05;0.05
3233434;PHYSIOMER HYPERT.BABYSPRAY 60ML+10UD;Ziekten en kwaaltjes;7.35;8.65;-0.15;0.18
2591741;MUSTELA DP STELATRIA CR HERSTEL.VERZACHT.TUBE 40ML;Lichaamsverzorging baby en kind;8.92;10.50;-0.15;0.18
1570704;EOSINE STEROP PERF 10 FL X 10 ML 1 STOP;Ziekten en kwaaltjes;9.32;10.96;-0.15;0.18
2573665;MEDELA TEPELHOEDJE CONTACT S;Zwangerschapskwaaltjes;8.46;9.95;-0.15;0.18
3159548;NAN VERZADIGING-SATIETE 1 PDR 800G;Babyvoeding;15.19;15.99;-0.05;0.05
3134798;DODIE FOPSPEEN NACHT MEISJE DUO 1LFTD SIL. 2;Fopspenen en toebehoren;7.01;8.25;-0.15;0.18
2668085;DIFRAX FOPSPEEN NEWBORN DENTAL SIL GIRL-2/2M 1 796;Fopspenen en toebehoren;3.82;4.49;-0.15;0.18
2983385;NAAPREP AMP 45 + 15X5ML PROMO;Ziekten en kwaaltjes;10.18;11.98;-0.15;0.18
2064129;WELEDA ZWANGERSCHAPSOLIE 100ML;Zwangerschapskwaaltjes;13.59;15.99;-0.15;0.18
3404936;BIBI ZUIGFLES HP PLAY WITH US 260ML;Zuigflessen, zuigspenen en toebehoren;10.62;12.50;-0.15;0.18
3254943;VIBOVIT JUNIOR 4+ AQUA GUMMIES 50;Vitaminen en weerstand;12.74;14.99;-0.15;0.18
2973691;DIFRAX BTOB MOEDERMELK BEWAARZAKJES 613;Eten en drinken toebehoren;8.49;9.99;-0.15;0.18
3246881;AVENT VIA NATURAL BORSTPOMP;Zuigflessen, zuigspenen en toebehoren;59.49;69.99;-0.15;0.18
2762508;APIVITA KIDS BODY WASH ABRIKOOS-HONING 250ML;Lichaamsverzorging baby en kind;11.73;13.80;-0.15;0.18
1654995;AVENT AFSLUITDEKSEL ZUIGFLES 6;Eten en drinken toebehoren;7.09;8.34;-0.15;0.18
1454982;MAM FOPSPEEN MINI ULTI SIL 1LFTD SINGLE;Fopspenen en toebehoren;4.13;4.59;-0.10;0.11
2948594;APIVITA KIDS HAIR LOTION A/LUIS 150ML;Lichaamsverzorging baby en kind;10.62;12.50;-0.15;0.18
2618577;MUSTELA PS TOILETMELK FL 750ML;Lichaamsverzorging baby en kind;13.60;16.00;-0.15;0.18
2618700;MUSTELA PN HYDRA BB CREME GELAAT NF TUBE 40ML;Lichaamsverzorging baby en kind;6.76;7.95;-0.15;0.18
3;NUBY VERVANGSPEEN MEDIUM FLOW 3M+ 2 67661;Zuigflessen, zuigspenen en toebehoren;5.39;5.99;-0.10;0.11
2591741;MUSTELA DP STELATRIA CR HERSTEL.VERZACHT.TUBE 40ML;Ziekten en kwaaltjes;8.92;10.50;-0.15;0.18
2614519;ALVITYL DEFENSE SIROOP FL 240ML;Vitaminen en weerstand;12.41;14.60;-0.15;0.18
2665321;ZN B6 MAGNUM MINERALS BE LIFE GEL 60;Vruchtbaarheid;11.52;12.80;-0.10;0.11
2934958;AVENE ZONNEMELK KIND IP50+ 100ML;Lichaamsverzorging baby en kind;13.47;17.50;-0.23;0.30
2588077;NAN OPTIPRO 3 +1JAAR GROEIMELK PDR 800G;Babyvoeding;14.09;14.83;-0.05;0.05
3077310;PHYSIOMER HYPERT. BABY SPRAY 60ML;Ziekten en kwaaltjes;7.35;8.65;-0.15;0.18
2979490;DIFRAX BABY VOEDINGSLEPELS 3 7442;Eten en drinken toebehoren;6.79;7.99;-0.15;0.18
1153451;BOTALUX 140 MATERNITY NERO N5;Zwangerschapskousen en rugsteun;19.12;22.50;-0.15;0.18
1728005;MINAMI MOR DHA CITROENSMAAK CAPS 60X500MG;Borstvoeding;27.20;32.00;-0.15;0.18
2409985;PROBACTIOL BIFIDUS POT CAPS 60 4572 METAGENICS;Ziekten en kwaaltjes;30.59;33.99;-0.10;0.11
3419140;AROMAKIDS KIT MUMMY SPRAY 30ML + KNUFFEL;Ziekten en kwaaltjes;21.21;24.95;-0.15;0.18
2719102;DIFRAX FOPSPEENKETTING KRALEN JONGEN 967;Fopspenen en toebehoren;6.37;7.49;-0.15;0.18
3135431;DODIE BIJTRING KONIJN BLAUW;Ziekten en kwaaltjes;5.91;6.95;-0.15;0.18
1399765;SELECTION BABYSCHAAR INOX R67;Nagelschaartjes;7.58;8.92;-0.15;0.18
2043255;DERMOCREM ROODHEID-IRRITATIE VAN DE HUID CREME 60G;Lichaamsverzorging baby en kind;3.31;3.90;-0.15;0.18
3238284;AVENT FLESVERWARMER HIGH END;Zuigflessen, zuigspenen en toebehoren;59.49;69.99;-0.15;0.18
2990273;PEDIAKID SOMMEIL SOL BUV FL 125ML;Ziekten en kwaaltjes;10.20;12.00;-0.15;0.18
3315561;AVENE CICALFATE LOTION DROGEND NF 40ML;Ziekten en kwaaltjes;5.39;7.00;-0.23;0.30
2462232;ARKOCAPS VITIVEN RODE WIJNSTOK CAPS 45;Zwangerschapskwaaltjes;8.41;9.90;-0.15;0.18
3238490;AVENT ZUIGFLES CLASSIC+ PP DUO 2X260ML;Zuigflessen, zuigspenen en toebehoren;13.34;15.70;-0.15;0.18
2572329;PRIMATUX KIDS 120ML;Ziekten en kwaaltjes;12.61;14.84;-0.15;0.18
3028214;WELEDA BB DERMA WITTE MALVA BODYMILK 200ML;Lichaamsverzorging baby en kind;12.74;14.99;-0.15;0.18
2688463;URIAGE CU-ZN+ CREME TEGEN IRRITATIE TUBE 40ML;Ziekten en kwaaltjes;8.41;9.90;-0.15;0.18
2884591;BIOLYS VENKEL-ANIJS TEA-BAGS 20;Borstvoeding;3.98;4.98;-0.20;0.25
2992733;DR BROWN ZUIGFLESBESCHERMER ROZE 240ML 1 ESCOS;Zuigflessen, zuigspenen en toebehoren;10.79;12.69;-0.15;0.18
2729101;BIODERMA ABC DERM BABYSQUAM MELKKORSTJES 40ML;Ziekten en kwaaltjes;11.23;13.21;-0.15;0.18
3154432;BIBI NOUKIE'S ZUIGFL WN WORLD BOY 250ML;Zuigflessen, zuigspenen en toebehoren;9.31;10.95;-0.15;0.18
2399558;BOULARDI SANIFORT CAPS 50;Ziekten en kwaaltjes;23.59;27.75;-0.15;0.18
1711613;LANSINOH LANOLINE CREME TUBE 10ML 10173;Zwangerschapskwaaltjes;7.22;8.49;-0.15;0.18
2064129;WELEDA ZWANGERSCHAPSOLIE 100ML;Borstvoeding;13.59;15.99;-0.15;0.18
3235967;MAM TRAINER+ DRINKBEKER 220ML;Eten en drinken toebehoren;8.09;8.99;-0.10;0.11
2971935;THERMOFLASH THERMOMETER LX360 INFRAROOD Z/CONTACT;Thermometers;50.96;59.95;-0.15;0.18
1581172;VOGEL ARNICAFORCE CREME NF 30ML;Ziekten en kwaaltjes;5.59;6.99;-0.20;0.25
